Text,Label
"ہم تو ٹھہرے دوہریے بے حیا لبرل, کوئی غیر لبرل مولوی اس ""چھلکے میں دراڑ"" کا باحیا ترجمہ سمجھائے گا؟  ",h
لبرلوں کی باجی قندیل کو ان کے بھائی نے قتل کردیا۔ یہ ایک افسوس کی بات ہےلیکن اس کے ذمہ دار یہی بے حیا لبرل میڈیا...   ,h
اور اسے عامر لیاقت جیسے بے حیا لبرل مولویوں سے بچا  اور پاکستان کو (ن) لیگیوں کے سچے جھوٹ سے بچا۔,h
لڑکی باپ کی نا فرمانی کرتی ہے۔ بعد میں اسے   بے حیا ڈریس میں دکھایا گیا۔  کچھ شرم حیا۔۔ پاکستانی بنو لبرل نا بنو,h
جماعت اسلامی والے پہلے برقعہ و ڈانس، حیا و بے حیائی، اسلامی و سیکولر، بنیاد پرست و لبرل،  ٹوپی، داڑھی، غیر ت جیسے موضوعات پر مقابلہ کر لیں_,h
کس دهٹائی کے ساته یه بے حیا سو کالڈ لبرل عورتیں الله اور اس کے احکامات کی منکر بنتی جا رهی هیں,h
لبرل ازم کا مطلب بے حیائی نہیں ہے. سوچ کی آزادی اور اگے بڑھنے کی جستجو ہے. بے حیا تو ان پڑھ بھی ہے اور ملاء بھی,h
ابتدا عشق ہے روتا ہے کیا آگے آگے دیکھئے ہوتا ہے کیا۔ مبارک لبرل بے حیا حکومت ایک اور کامیابی مبارک۔   ,h
پھر لبرل اور بے حیا کی سٹامپ لگ جانی,h
لبرل سے مراد بے حیا ؟    …,h
ہر بےحیا لبرل نہیں ہوتا۔  مگر ہر لبرل بغیرت+بے حیا+بے شرم ضرور ہوتا ہے۔,h
یہ لبرل ہیں ان کو کچھ نہ کہو کیونکہ اس سے دنیا میں پاکستان کا سافٹ امیج جائے گا بے حیا لبرل,h
جہاں مادر پدر آزاد لبرل روشن خیالی کے نام پر تعلیمی اداروں کو بے حیا کرنے پر تلے ھیں ۔ جمعیت انکے رستے کی مضبوط دیوار ھے,h
کہاں ہیں اب یہ بے حیا بے غیرت سیکولراور لبرل ؟؟؟ کہاں ہو آخر ؟؟  جو انسانیت انسانیت انسانیت کا جاپ کرتے نہیں...   ,h
کہاں ہیں اب یہ بے حیا بے غیرت  سیکولراور لبرل ؟؟؟ کہاں ہو آخر ؟؟  جو انسانیت انسانیت انسانیت کا جاپ کرتے نہیں...   ,h
⁦⁩ انڈیا میں کچھ لڑکوں نے ایک لڑکی کا چلتی بس میں ریپ کردیا اور چوبیس گھنٹوں کے اندر پورے مُلک میں کوئ چوک ایسا نا تھا کہ لوگ باہر نا نکلے سب ٹانگ دئیے گئے پوچھنا تھا کدھر ہیں وہ لبرل خواتین جو میرا جسم میری مرضی کا نعرہ لگا کر فنڈ کھاتی ہیں  شرم کرو باہر نکلو ۔۔۔,n
انڈیا میں کچھ لڑکوں نے ایک لڑکی کا چلتی بس میں ریپ کردیا اور چوبیس گھنٹوں کے اندر پورے مُلک میں کوئ چوک ایسا نا تھا کہ لوگ باہر نا نکلے سب ٹانگ دئیے گئے پوچھنا تھا کدھر ہیں وہ لبرل خواتین جو میرا جسم میری مرضی کا نعرہ لگا کر فنڈ کھاتی ہیں  شرم کرو باہر نکلو,n
یہ تو بالکل شدت پسندانہ سوچ ہے بھڑاس نکال رہی ہیں آپ جیسے دینی طبقے کو آپ جیسی لبرل خواتین شدت پسند کہتی ہیں چند واقعات سن کر آپ نےوہی مثال دی میں گارنٹی سے کہتا ہوں آپ کو دینی روایات سے کوئی مطلب نہیں ویسٹ کلچرل اور بولی وڈ سے سبق لیا ہووہ ایسے ہی کہے گاایسی بھی اندھیر نگری نہیں,h
یہ خبر سن کر دل بہت افسردہ ہے کہ ہم مسلمان ہیں اس کے بعد پاکستانی ہے لیکن ہم کہاں جا کر کھڑے ہو گئے ہم سے کسی کی ماں بہن محفوظ نہیں اس میں زیادہ قصور   ہمارا عدالتی نظام کا ہےجو ملزم کو باعزت بری کرتے ہیں  اور قصور ہمارے لبرل خواتین اور مردوں کا بھی ہے جو سرعام سزائے کے خلاف ہیں,n
وہ خود کونسا اِس سے مختلف ہیں، وہ خود بھی اکثر پی ٹی آئی کی خواتین اور وزیر اعظم کی اہلیہ کے خلاف ایسی گھٹیا گفتگو کر چُکی ہیں۔ یہ خونی لبرل سارے ہیں ہی ایسے، منافق۔,h
صاف ظاہر ہے ان لبرل خواتین کا ایجنڈا کچھ اور ہے ۔۔۔  ورنہ عورت سے بہتر کوئی اور عورت کے حقوق کے بارے میں نہہیں بول سکتا۔۔۔,h
پنجاب کے شہر گوجرانوالہ موٹروے پر ہیٹرول پممپ پر ایک گاڑی سے خاتون کو اسکے بچوں کے سامنے نکال کر اس سے زناء کیا جاتا ہے لیکن موٹر وے پولیس کہتی ہے یہ علاقہ ہماری حدود میں نہیں آتا۔ ایسے درندوں کو پھانسی دے دینی چاہئے۔ جب خواتین تحفظ بل پاس ہوا تھا تو لبرل کو مرچیں لگی تھیں۔,h
یہ کھوتا تو انسان کہلانے کے بھی لائق نہیں ہے۔ ویسے وہ  خواتین کا گروپ اس پہ بالکل خاموشی اختیار کرے گا کیونکہ یہ جنگلی سور بھی اسی گروپ کا (لبرل بریگیڈ) کا حصہ ہے۔۔,o
لیکن آپ کی ڈیڑھ سو لبرل فاشسٹ خواتین میں سے کسی کی ہمت نہیں ہوئی کہ اپنے گروہ کے اس مکروہ آدمی  پر چوں بھی کر سکیں۔   اگر یہی بات کسی اور نے کی ہوتی تو ان ڈیڑھ سو نے ماتم کرکے پوری دنیا میں رولا ڈال دینا تھا۔  …,h
سوشل میڈیا پر ریاست مخالف اور میرا جسم مرضی ٹائیپ خواتین کو حراساں کرنےپر تو کچھ میڈیا ،لبرل طبقہ ،اور مخصوص لوگ بہت آواز اٹھاتےہیں۔  لیکن جب  اور  جیسی محب وطن صحافی حقائیق سامنے لاتی ہیں تو انھیں گھٹیا لوگ ایسے الفاظ استعمال کرتے ہیں اور یہاں سب خاموش ہیں,h
پھر یہ لبرل خواتین مردوں پر ہراسمنٹ کے پرچے درج کروانے پہنچ جاتی ہیں,h
جو لبرل مغربی تہذیب کی دلدادہ مرد اور خواتین برہنہ اور نیم برہنہ لباس میں کھلے عام اپنے جسموں کی نمایش کرتے بازاروں میں گھومتی ہے جب انکے ننگے گھومنے پر کوئی پابندی نہیں ہے تو پھر مسلم خواتین کے اپنی مرضی سے پردہ کرنے پر پابندی کیوں لگائی جاتی ہےیہ کیسی آزادی ہے,h
جو آزاد خیال، لبرل تنظیمیں افراد خواتین کے حقوق اور آزادی  کیلے آواز اٹھاتے ہے دراصل وہ خواتین کی آزادی نہیں بلکہ ان تک پہنچنے کی آزادی چاہتے ہیں۔,h
مجھے امید ہے جلد ٹویٹر پر نعمان اعجاز کو لے کے پھڈا پرے گا می ٹو والی خواتین آئیں گی لبرل حضرات عورتوں کی عظمت پر لیکچر دیں گے اور میں نعمان اعجاز کی حمایت کروں گی,h
ختم نبوت کے متعلق جلسہ تھا اور میڈیا اپنا لبرل امیج بنا کر رکھنا چاہتا. جو چینل چلاتا اس کے خلاف یار لوگوں نے اب تک ٹرینڈ بنایا ہونا تھا. آپ کے علم میں ہو گا کہ بہت سے چینلز ایسی خواتین کو جاب نہیں دیتے جو سر پر ڈوپٹہ یا سکارف لیتی ہوں.,h
ویمین ہراسمینٹ ایک حقیقت ہے، مگر اسکو کچھ لبرل آنٹیز نے اپنے ایجینڈے کےلئے استعمال کرکے حقیقت میں ہراساں ہونے والی مظلوم خواتین کی آواز دبا دی ہے۔ کیسے پتا چلے کون سچا ہے اور کون جھوٹا؟,h
بیچاروں کے روزی روٹی پر لات پڑی ہے دوسرا جس انداز میں پاکستانی ڈرامہ کلچر کو موڑ کر  بے تکا بے ہودہ مواد دکھایا جا رہا تھا اور جان بوجھ کر پاکستان کی نوجوان نسل اور خاص گھریلو خواتین کو ان بے ہودہ موضوعات کا شکار بنایا جا رہا تھا اس لئے بھی سوڈو لبرل مافیا میں شور بپا ہے,h
تین چار خواتین اور وہ بھی دیسی لبرل ٹائپ,h
قصور ان کا نہیں قصور ان مہذب اور لبرل خواتین و حضرات کا ہے جو ایسے باتوں پر آ کر ہنستی ہیں اور واہ واہ کرتی ہیں اور اپنی ٹی ایل پر جا کر لیکچر دیتی ہیں۔ یہ بچارا تو دکان دار ہے جو بکے گا وہی بچے گا,h
بھی باپردہ عورتوں کی کثرت پائی جاتی ہے مسلمان خواتین حجاب سے محبت رکھتی ہیں (لبرل نہیں صرف مسلم)  اور انہیں اس کی قدر معلوم ہے اب ہر ایک شہیدہ الحجاب کی مثال ہے  جب بھی حجاب کا ذکر آئے گا تو شہیدۃ الحجاب کا ذکر ہوتا رہے گا  اس صدی میں ہر مسلمان عورت سمجھ گئی ہے کہ حجاب جاری ہے,h
محمد آصف جھوٹ آپ بول رہے ہیں۔ جویریہ تو سچ بول رہی ہے۔ پاکستان میں ہر سیاسی و مذہبی پارٹی، صحافتی ادارے ، سوشل میڈیا ، سیاسی  ایکٹر نما اینکر گماشتے اور تو اور لبرل گماش  خواتین سب کے سب اس اپنی دل کی بھڑاس نکالنے اور اپنی اپنی پارٹی کو خوش کرنے کے لئے لعن طعن کرتے ہیں۔,h
کچھ لبرل خواتین جو مردوں سے کندھے سے کندھا ملا کر  چلنے کی دعوی دار ہیں یقین جانیں میں نے آپ کو کسی بھی مرد سے کم نہیں پایا بلکہ منافقت میں شرک میں بدگمانی میں برائیوں میں مردوں سے چار ہاتھ آگے ہی پایا۔,h
"ہمممم۔۔۔۔!!!!   خواتین۔ آن لاٸن ہراسمنٹ۔!!!!! قوم کی بیٹویوں کے محافظ بلاول بھٹو یا زرداری کا نوٹس۔۔!!!!! جیو کے جانباز ""خواتین پرستوں"" کو تشویش۔۔!!! لبرل آنٹٸیاں  ۔  حقوق نسواں ؟؟؟؟؟",n
نہیں انہوں نےptiجوائن نہیں کی البتہ حامدمیر۔سہیل وڑائچ۔سلیم لفافی۔منصور۔نصراللہ ملک۔محمدمالک۔ندیم ملک۔ڈاکٹرشاہدمسعود۔کامران شاہد۔مجیب الرحمن شامی۔حبیب ملک۔عارف نظامی اوریامقبول جان۔اورتقریباًساری خواتین صحافی۔اورخونی لبرل۔جیو نیو ڈان سب کےسب نون لیک جوائن کرچکےھیں جھوٹھےارسطو   …,h
نوازشریف نے بینظیر کے لیئے اسمبلی میں یہی الفاظ بلوائے۔ مولوی ضیاالحق کے خونی لبرل بھی خواتین کو یہی لفظ بولیں تو کوئی تعجب نہیں۔   …,h
پاکستان فیڈریشن آف یونین آف لبرل جرنلسٹس کے چارٹر کے مطابق پرو پاکستانی خواتین صحافیوں پر غلیظ نوعیت کے حملے ہراسانی کی تعریف پر پورے نہیں اترتے۔       …,h
اسکے گوراۓ کے بارے میں بھی کچھ بولو۔ یہ بھی اس ملک کی خواتین کے کردار کی قیمت بتا رہا ہے۔ اور یہ مولوی نہیں ایک لبرل ہے۔,h
پچھکے بیس سالوں میں تو سب سے زیادہ خودکشیاں مذہبی خواتین و حضرات نے کی ہیں۔  لبرل لوگ تو بس خود کو ہی مار دیتے ہیں،آپ والے تو اپنے جہاں پھٹتے ہیں وہاں لاشوں کے ڈھیر لگا دیتے ہیں۔,h
مبشر زیدی صاحب اگر آپ برا نہ مانیں تو یہ بتائیں کہ یہ کیا وجہ ہے کہ سیکولر، کمیونسٹ، لبرل، فیمینیسٹ اور سینکڑوں جمہوری پنجابیوں کو پینٹ شرٹ پہنے ہوئے مرد اور خواتین کو میں نے افغان طالبان کی بھر پور حمایت کرتے ہوئے دیکھا ہے وہ سبھی افغانستان میں طالبان کی شریعت چاہتے ہیں,n
